Date,Team,playerID,Player,In,Out,Notes
2004-01-28,Mavericks,960,Tony Delk,False,True,placed on IL with sprained left ankle
2004-01-28,Nuggets,702,Voshon Lenard,False,True,strained right quadricep (DNP)
2004-01-28,Pistons,1442,Zeljko Rebraca,False,True,flu (DNP)
2004-01-28,Raptors,688,Michael Curry,False,True,surgery on right elbow to remove bone chips & spurs
2004-01-28,Sonics,699,Brent Barry,False,True,surgery on broken right ring finger (date approximate)
2004-01-28,Sonics,699,Brent Barry,False,True,broken right ring finger (DNP)
2004-01-28,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-01-28,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-28,Mavericks,2059,Eduardo Najera,True,False,activated from IL
2004-01-28,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-01-29,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-01-29,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-30,Bulls,916,Corie Blount,False,True,bruised left knee (DNP)
2004-01-30,Clippers,2039,Keyon Dooling,False,True,right knee tendinitis (DNP)
2004-01-30,Grizzlies,2034,Mike Miller,False,True,back spasms (DNP)
2004-01-30,Heat,258,Brian Grant,False,True,right knee tendinitis (DNP)
2004-01-30,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-30,Jazz,2590,Mo Williams,False,True,sprained left ankle (DNP)
2004-01-30,Knicks,275,Allan Houston,False,True,sore right knee (DNP)
2004-01-30,Lakers,977,Kobe Bryant,False,True,placed on IL with lacerated right index finger
2004-01-30,Nuggets,998,Mark Pope,False,True,placed on IL with left patella tendinitis
2004-01-30,Nuggets,468,Jon Barry,True,False,activated from IL
2004-01-30,Pistons,1442,Zeljko Rebraca,False,True,flu (DNP)
2004-01-30,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-01-30,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-31,Bulls,2423,Chris Jefferies,False,True,placed on IL with sprained right ankle
2004-01-31,Bulls,916,Corie Blount,False,True,bruised left knee (DNP)
2004-01-31,Bulls,2199,Tyson Chandler,True,False,activated from IL
2004-01-31,Clippers,2039,Keyon Dooling,False,True,sprained left ankle (DNP)
2004-01-31,Grizzlies,2034,Mike Miller,False,True,back spasms (DNP)
2004-01-31,Grizzlies,2031,Stromile Swift,False,True,personal reasons (DNP)
2004-01-31,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-01-31,Heat,258,Brian Grant,False,True,right knee tendinitis (DNP)
2004-01-31,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-01-31,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-31,Jazz,2590,Mo Williams,False,True,sprained left ankle (DNP)
2004-01-31,Knicks,275,Allan Houston,False,True,sore right knee (DNP)
2004-01-31,Knicks,2552,Mike Sweetney,True,False,activated from IL
2004-01-31,Magic,1503,Tracy McGrady,False,True,personal reasons (DNP)
2004-01-31,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-01-31,Nuggets,702,Voshon Lenard,False,True,strained right quadricep (DNP)
2004-01-31,Pacers,2249,Jamison Brewer,False,True,placed on IL with sprained right big toe
2004-01-31,Pacers,72,Kenny Anderson,True,False,activated from IL
2004-01-31,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-02-01,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-01,Wizards,348,Mitchell Butler,False,True,placed on IL with right knee tendinitis
2004-02-01,Wizards,711,Jerry Stackhouse,True,False,activated from IL
2004-02-02,Bulls,916,Corie Blount,False,True,bruised left knee (DNP)
2004-02-02,Clippers,2039,Keyon Dooling,False,True,sprained left ankle (DNP)
2004-02-02,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-02-02,Heat,258,Brian Grant,False,True,right knee tendinitis (DNP)
2004-02-02,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-02-02,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-02,Pacers,979,Jermaine O'Neal,False,True,strained neck (DNP)
2004-02-02,Sonics,699,Brent Barry,False,True,placed on IL with broken right ring finger
2004-02-02,Sonics,2499,Richie Frahm,True,False,activated from IL
2004-02-02,Spurs,1500,Ron Mercer,False,True,personal reasons (DNP)
2004-02-02,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-02-02,Suns,339,Tom Gugliotta,False,True,flu (DNP)
2004-02-02,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-02,Warriors,2211,Troy Murphy,False,True,placed on IL with bone bruise in right ankle
2004-02-02,Warriors,89,Nick Van Exel,True,False,activated from IL
2004-02-03,Cavaliers,1499,Tony Battie,False,True,placed on IL with bruised left knee
2004-02-03,Cavaliers,2574,Jason Kapono,True,False,activated from IL
2004-02-03,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-02-03,Knicks,275,Allan Houston,False,True,placed on IL with sore left knee
2004-02-03,Knicks,2421,Frank Williams,False,True,sinus infection (DNP)
2004-02-03,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-02-03,Pacers,2410,Fred Jones,False,True,upper respiratory infection (DNP)
2004-02-03,Pistons,2246,Mehmet Okur,False,True,back spasms (DNP)
2004-02-03,Raptors,1541,Alvin Williams,False,True,sprained right ankle (DNP)
2004-02-03,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-03,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-04,Blazers,1739,Ruben Patterson,False,True,strained back (DNP)
2004-02-04,Blazers,2566,Travis Outlaw,False,True,placed on IL with patellar tendinitis
2004-02-04,Bucks,2409,Marcus Haislip,False,True,sprained left ankle (DNP)
2004-02-04,Bulls,937,Scottie Pippen,False,True,sore left knee (DNP)
2004-02-04,Cavaliers,2574,Jason Kapono,False,True,stomach flu (DNP)
2004-02-04,Clippers,1894,Corey Maggette,False,True,sprained right ankle (DNP)
2004-02-04,Grizzlies,2054,Jake Tsakalidis,False,True,ill (DNP)
2004-02-04,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-02-04,Heat,258,Brian Grant,False,True,right knee tendinitis (DNP)
2004-02-04,Heat,2548,Dwyane Wade,False,True,sprained left ankle (DNP)
2004-02-04,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-02-04,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-04,Lakers,2416,Kareem Rush,False,True,sprained right ankle (DNP)
2004-02-04,Magic,1503,Tracy McGrady,False,True,back spasms (DNP)
2004-02-04,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-02-04,Raptors,2547,Chris Bosh,False,True,sprained left ankle (DNP)
2004-02-04,Rockets,2366,Mike Wilks,False,True,placed on IL with plantar fasciaitis in right foot
2004-02-04,Rockets,1559,Adrian Griffin,True,False,activated from IL
2004-02-04,Suns,2560,Zarko Cabarkapa,False,True,right wrist injury (DNP)
2004-02-04,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-04,Wizards,2240,Gilbert Arenas,True,False,activated from IL
2004-02-05,Hornets,1724,Bryce Drew,True,False,activated from IL
2004-02-05,Lakers,2416,Kareem Rush,False,True,sprained right ankle (DNP)
2004-02-06,Bucks,693,Joe Smith (Leynard),False,True,bruised left hip (DNP)
2004-02-06,Bucks,2409,Marcus Haislip,False,True,sprained left ankle (DNP)
2004-02-06,Bulls,937,Scottie Pippen,False,True,sore left ankle (DNP)
2004-02-06,Cavaliers,2574,Jason Kapono,False,True,stomach flu (DNP)
2004-02-06,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-02-06,Hawks,1521,Jacque Vaughn,False,True,sprained left ankle (DNP)
2004-02-06,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-06,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-02-06,Magic,1503,Tracy McGrady,False,True,upper back spasms (DNP)
2004-02-06,Pistons,2246,Mehmet Okur,False,True,back spasms (DNP)
2004-02-06,Raptors,2547,Chris Bosh,False,True,sprained left ankle (DNP)
2004-02-06,Suns,2560,Zarko Cabarkapa,False,True,sore right wrist (DNP)
2004-02-06,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-06,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-06,Warriors,89,Nick Van Exel,False,True,left hip pointer (DNP)
2004-02-07,Hawks,1521,Jacque Vaughn,False,True,sprained left ankle (DNP)
2004-02-07,Heat,2548,Dwyane Wade,False,True,sprained left foot (DNP)
2004-02-07,Heat,1917,Wang Zhi-Zhi,False,True,placed on IL with sprained right ankle
2004-02-07,Heat,2446,Rasual Butler,True,False,activated from IL
2004-02-07,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-07,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-02-07,Suns,2560,Zarko Cabarkapa,False,True,sore right wrist (DNP)
2004-02-08,Heat,2406,Caron Butler,False,True,right elbow injury (DNP)
2004-02-08,Kings,1517,Bobby Jackson,False,True,strained abdominal (DNP)
2004-02-08,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-02-08,Nets,2215,Jason Collins,False,True,sprained left big toe (DNP)
2004-02-08,Nuggets,2365,Chris Andersen,False,True,flu (DNP)
2004-02-08,Pacers,1733,Al Harrington,False,True,bruised right knee (DNP)
2004-02-08,Pacers,2056,Primoz Brezec,False,True,placed on IL with strained right hamstring
2004-02-08,Pacers,1886,Jonathan Bender,True,False,activated from IL
2004-02-08,Raptors,2547,Chris Bosh,False,True,sprained left ankle (DNP)
2004-02-08,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-08,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-08,Warriors,89,Nick Van Exel,False,True,left hip pointer (DNP)
2004-02-09,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-02-09,Hawks,1521,Jacque Vaughn,False,True,sprained left ankle (DNP)
2004-02-09,Magic,692,Andrew DeClercq,False,True,arthroscopic surgery on right knee to repair torn cartilage (out 10-14 days)
2004-02-09,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-02-09,Nuggets,948,Marcus Camby,False,True,strained left hamstring (DNP)
2004-02-09,Raptors,147,Jalen Rose,False,True,broken bone in left hand (out indefinitely)
2004-02-10,Blazers,2109,Eddie Gill,False,True,placed on IL with patellar tendinitis
2004-02-10,Bulls,937,Scottie Pippen,False,True,sore left knee (DNP)
2004-02-10,Hornets,399,Sean Rooks,False,True,placed on IL with sprained right ankle
2004-02-10,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-10,Kings,1517,Bobby Jackson,False,True,strained abdominal (DNP)
2004-02-10,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-02-10,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2004-02-10,Nets,2215,Jason Collins,False,True,sprained left big toe (DNP)
2004-02-10,Pacers,1733,Al Harrington,False,True,bruised right shin (DNP)
2004-02-10,Pistons,2246,Mehmet Okur,False,True,back spasms (DNP)
2004-02-10,Raptors,147,Jalen Rose,False,True,placed on IL with broken left hand
2004-02-10,Raptors,688,Michael Curry,True,False,activated from IL
2004-02-10,Suns,2560,Zarko Cabarkapa,False,True,sore right wrist (DNP)
2004-02-10,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-10,Warriors,89,Nick Van Exel,False,True,sore knee (DNP)
2004-02-10,Wizards,1716,Larry Hughes,False,True,broken left wrist (out 4-6 weeks)
2004-02-11,Clippers,1894,Corey Maggette,False,True,bruised hip (DNP)
2004-02-11,Clippers,2047,Quentin Richardson,False,True,bruised right thigh (DNP)
2004-02-11,Heat,2406,Caron Butler,False,True,lower back spasms (DNP)
2004-02-11,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-11,Kings,1517,Bobby Jackson,False,True,strained abdominal (DNP)
2004-02-11,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-02-11,Lakers,2441,Jamal Sampson,False,True,placed on IL with sprained right ankle
2004-02-11,Lakers,977,Kobe Bryant,True,False,activated from IL
2004-02-11,Magic,692,Andrew DeClercq,False,True,placed on IL recovering from surgery on right knee
2004-02-11,Nets,2215,Jason Collins,False,True,sprained left big toe (DNP)
2004-02-11,Pistons,2246,Mehmet Okur,False,True,back spasms (DNP)
2004-02-11,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-02-11,Warriors,89,Nick Van Exel,False,True,bruised right hip (DNP)
2004-02-11,Wizards,2041,Etan Thomas,False,True,sprained left ankle (DNP)
2004-02-11,Wizards,1716,Larry Hughes,False,True,broken left wrist (DNP)
2004-02-12,Bulls,937,Scottie Pippen,False,True,placed on IL with sore left knee
2004-02-12,Bulls,2423,Chris Jefferies,True,False,activated from IL
2004-02-12,Nuggets,948,Marcus Camby,False,True,strained left hamstring (DNP)
2004-02-12,Wizards,1716,Larry Hughes,False,True,placed on IL with broken left wrist (date approximate)
2004-02-13,Magic,1727,Pat Garrity,False,True,surgery on right knee (out for season) (date approximate)
2004-02-16,Kings,1444,Lawrence Funderburke,False,True,placed on IL recovering from surgery on left Achilles tendon
2004-02-16,Kings,185,Chris Webber,True,False,activated from IL
2004-02-17,Bulls,2423,Chris Jefferies,False,True,sore lower back (DNP)
2004-02-17,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-17,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-17,Wizards,348,Mitchell Butler,True,False,activated from IL
2004-02-18,Blazers,1735,Vladimir Stepania,False,True,flu (DNP)
2004-02-18,Cavaliers,2205,DeSagana Diop,False,True,sprained right ankle (DNP)
2004-02-18,Cavaliers,2452,J.R. Bremer,False,True,placed on IL with right knee patella tendinitis
2004-02-18,Cavaliers,1499,Tony Battie,True,False,activated from IL
2004-02-18,Hawks,673,Alan Henderson,False,True,strained lower back (DNP)
2004-02-18,Hawks,2580,Travis Hansen,False,True,right foot injury (DNP)
2004-02-18,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-18,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-19,Hawks,673,Alan Henderson,False,True,placed on IL with strained lower back
2004-02-19,Hawks,2580,Travis Hansen,False,True,placed on IL with right foot injury
2004-02-19,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-19,Pacers,1897,Metta World Peace,False,True,surgery on right thumb (out indefinitely)
2004-02-19,Raptors,1713,Vince Carter,False,True,sprained right ankle (out 2-4 weeks)
2004-02-19,Suns,2573,Maciej Lampe,False,True,placed on IL with shin splints
2004-02-19,Timberwolves,2569,Ndudi Ebi,False,True,placed on IL with right knee patellar tendinitis
2004-02-19,Timberwolves,1887,Wally Szczerbiak,True,False,activated from IL
2004-02-20,Blazers,1735,Vladimir Stepania,False,True,flu-like symptoms (DNP)
2004-02-20,Bulls,2423,Chris Jefferies,False,True,sore lower back (DNP)
2004-02-20,Cavaliers,2205,DeSagana Diop,False,True,sprained right ankle (DNP)
2004-02-20,Grizzlies,2034,Mike Miller,False,True,placed on IL with sore back
2004-02-20,Grizzlies,2559,Troy Bell,True,False,activated from IL
2004-02-20,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-20,Kings,3,,False,True,sprained right foot (DNP)
2004-02-20,Kings,763,Tony Massenburg,False,True,food poisoning (DNP)
2004-02-20,Lakers,2567,Brian Cook,True,False,activated from IL
2004-02-20,Mavericks,696,Travis Best,False,True,placed on IL with right Achilles tendon inflammation
2004-02-20,Mavericks,960,Tony Delk,True,False,activated from IL
2004-02-20,Nuggets,1922,Francisco Elson,False,True,placed on IL with strained right groin
2004-02-20,Pacers,1897,Metta World Peace,False,True,placed on IL recovering from surgery on left thumb
2004-02-20,Pacers,2592,James Jones (Andrew),True,False,activated from IL
2004-02-20,Pistons,1762,Tremaine Fowlkes,True,False,activated from IL
2004-02-20,Raptors,1713,Vince Carter,False,True,placed on IL with sprained left ankle
2004-02-20,Raptors,2214,Michael Bradley,True,False,activated from IL
2004-02-20,Suns,686,Antonio McDyess,True,False,activated from IL
2004-02-20,Timberwolves,1709,Michael Olowokandi,True,False,activated from IL
2004-02-20,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-21,Blazers,1735,Vladimir Stepania,False,True,flu-like symptoms (DNP)
2004-02-21,Bulls,2423,Chris Jefferies,False,True,sore lower back (DNP)
2004-02-21,Clippers,77,Doug Overton,False,True,placed on IL with sprained left ankle
2004-02-21,Clippers,2250,Bobby Simmons,True,False,activated from IL
2004-02-21,Heat,2124,Malik Allen,False,True,back spasms (DNP)
2004-02-21,Heat,902,Bimbo Coles,False,True,placed on IL with bruised feet
2004-02-21,Heat,955,Samaki Walker,True,False,activated from IL
2004-02-21,Mavericks,960,Tony Delk,False,True,left ankle injury (DNP)
2004-02-21,Warriors,2399,Mike Dunleavy Jr.,False,True,sprained left ankle (DNP)
2004-02-22,Hawks,445,Wesley Person,False,True,sprained left knee (DNP)
2004-02-22,Kings,1517,Bobby Jackson,False,True,placed on IL with strained abdominal
2004-02-22,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-23,76ers,947,Allen Iverson,False,True,bruised right shoulder (DNP)
2004-02-23,Heat,2124,Malik Allen,False,True,back spasms (DNP)
2004-02-24,76ers,947,Allen Iverson,False,True,bruised right shoulder (DNP)
2004-02-24,76ers,1903,Kenny Thomas,False,True,sprained right thumb (DNP)
2004-02-24,Hawks,445,Wesley Person,False,True,sprained right knee (DNP)
2004-02-24,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-24,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-24,Mavericks,960,Tony Delk,False,True,sore left ankle (DNP)
2004-02-24,Raptors,1541,Alvin Williams,False,True,sore right knee (DNP)
2004-02-24,Raptors,2437,Lonny Baxter,False,True,placed on IL with right knee tendinitis
2004-02-24,Suns,1721,Keon Clark,False,True,placed on IL with bone spurs in right ankle
2004-02-25,Bucks,2551,T.J. Ford,False,True,placed on IR with buised spinal cord (out for season)
2004-02-25,Bulls,2423,Chris Jefferies,False,True,sore lower back (DNP)
2004-02-25,Hornets,1714,Tractor Traylor,False,True,personal reasons (DNP)
2004-02-25,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-25,Jazz,1913,Michael Ruffin,False,True,sore right ankle (DNP)
2004-02-25,Pistons,2246,Mehmet Okur,False,True,back spasms (DNP)
2004-02-25,Raptors,1541,Alvin Williams,False,True,sore right knee (DNP)
2004-02-25,Timberwolves,208,Sam Cassell,False,True,left ankle tendinitis (DNP)
2004-02-26,Bulls,2423,Chris Jefferies,False,True,placed on IL with sore lower back
2004-02-26,Bulls,383,Kendall Gill,True,False,activated from IL
2004-02-26,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-26,Pistons,2246,Mehmet Okur,False,True,placed on IL with strained lower back
2004-02-26,Raptors,1541,Alvin Williams,False,True,arthroscopic surgery on right knee
2004-02-27,Bucks,693,Joe Smith (Leynard),False,True,sprained right ankle (DNP)
2004-02-27,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-02-27,Kings,1802,Brad Miller,False,True,sprained right foot (DNP)
2004-02-27,Spurs,2078,Jason Hart,True,False,activated from IL
2004-02-27,Timberwolves,1887,Wally Szczerbiak,False,True,flu (DNP)
2004-02-27,Warriors,384,Calbert Cheaney,False,True,tonsilitis (DNP)
2004-02-27,Warriors,2049,Speedy Claxton,False,True,broken bone in right hand (out 3+ weeks)
2004-02-27,Warriors,2049,Speedy Claxton,False,True,broken bone in right hand (DNP)
2004-02-28,76ers,947,Allen Iverson,False,True,bruised right shoulder (DNP)
2004-02-28,76ers,299,Glenn Robinson (Jr.),False,True,right elbow injury (DNP)
2004-02-28,Bulls,916,Corie Blount,False,True,placed on IL with sprained left knee
2004-02-28,Bulls,966,Jerome Williams,False,True,strained left knee (DNP)
2004-02-28,Grizzlies,2563,Dahntay Jones,False,True,placed on IL with sprained left triceps
2004-02-28,Grizzlies,2604,Theron Smith,True,False,activated from IL
2004-02-28,Hawks,168,Chris Mills,False,True,right Achilles tendon injury (DNP)
2004-02-28,Hawks,445,Wesley Person,False,True,right knee injury (DNP)
2004-02-28,Hornets,1714,Tractor Traylor,False,True,personal reasons (DNP)
2004-02-28,Mavericks,2572,Josh Howard,False,True,strained right groin (DNP)
2004-02-28,Pacers,1886,Jonathan Bender,False,True,personal reasons (DNP)
2004-02-28,Pistons,1442,Zeljko Rebraca,False,True,lower back injury (DNP)
2004-02-28,Raptors,1541,Alvin Williams,False,True,placed on IL recovering from surgery on right knee
2004-02-28,Spurs,1495,Tim Duncan,False,True,placed on IL with irritation of the patella femoral joint in left knee
2004-02-28,Warriors,3,,False,True,broken bone in right hand (DNP)
2004-02-29,76ers,947,Allen Iverson,False,True,bruised right shoulder (DNP)
2004-02-29,76ers,299,Glenn Robinson (Jr.),False,True,right elbow injury (DNP)
2004-02-29,Bucks,693,Joe Smith (Leynard),False,True,sprained left ankle (DNP)
2004-02-29,Kings,2222,Gerald Wallace,False,True,sprained toe (DNP)
2004-02-29,Knicks,983,Moochie Norris,False,True,placed on IL with left Achilles tendinitis
2004-02-29,Knicks,275,Allan Houston,True,False,activated from IL
2004-02-29,Nuggets,948,Marcus Camby,False,True,strained right groin (DNP)
2004-02-29,Nuggets,1763,Ryan Bowen,False,True,placed on IL with left patella tendinitis
2004-02-29,Nuggets,1922,Francisco Elson,True,False,activated from IL
2004-03-01,Bulls,383,Kendall Gill,False,True,right Achilles tendinitis (DNP)
2004-03-01,Hawks,168,Chris Mills,False,True,placed on IL with stress reaction in right foot
2004-03-01,Hawks,2580,Travis Hansen,True,False,activated from IL
2004-03-01,Hornets,1724,Bryce Drew,False,True,placed on IL with lower back spasms
2004-03-01,Hornets,133,David Wesley,True,False,activated from IL
2004-03-01,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-03-01,Magic,436,Juwan Howard,False,True,stomach virus (DNP)
2004-03-01,Magic,393,Rod Strickland,False,True,flu (DNP)
2004-03-01,Warriors,89,Nick Van Exel,False,True,placed on IL with chronic left knee inflammation
2004-03-01,Wizards,711,Jerry Stackhouse,False,True,left knee injury (DNP)
2004-03-02,Hawks,2580,Travis Hansen,False,True,right foot injury (DNP)
2004-03-02,Heat,2548,Dwyane Wade,False,True,right foot injury (DNP)
2004-03-02,Kings,2222,Gerald Wallace,False,True,sprained left foot (DNP)
2004-03-02,Lakers,977,Kobe Bryant,False,True,personal reasons (DNP)
2004-03-02,Mavericks,2572,Josh Howard,False,True,strained right groin (DNP)
2004-03-02,Mavericks,959,Steve Nash,False,True,stomach virus (DNP)
2004-03-02,Nets,467,Jason Kidd,False,True,bruised left knee (DNP)
2004-03-02,Nuggets,948,Marcus Camby,False,True,strained right groin (DNP)
2004-03-02,Pacers,2592,James Jones (Andrew),False,True,placed on IL with bruised left quadriceps
2004-03-02,Pacers,1897,Metta World Peace,True,False,activated from IL
2004-03-02,Pistons,1442,Zeljko Rebraca,False,True,lower back injury (DNP)
2004-03-02,Raptors,2214,Michael Bradley,False,True,placed on IL with right knee tendinitis
2004-03-02,Raptors,1713,Vince Carter,True,False,activated from IL
2004-03-02,Warriors,2049,Speedy Claxton,False,True,broken bone in right hand (DNP)
2004-03-03,Blazers,1735,Vladimir Stepania,False,True,placed on IL with chronic soreness in left knee
2004-03-03,Blazers,2109,Eddie Gill,True,False,activated from IL
2004-03-03,Bucks,693,Joe Smith (Leynard),False,True,sprained left ankle (DNP)
2004-03-03,Bulls,383,Kendall Gill,False,True,right Achilles tendinitis (DNP)
2004-03-03,Cavaliers,2208,Kedrick Brown,False,True,placed on IL with left knee tendinitis
2004-03-03,Hawks,2580,Travis Hansen,False,True,right foot injury (DNP)
2004-03-03,Jazz,1723,Matt Harpring,False,True,placed on IL recovering from surgery on right knee (out for season)
2004-03-03,Knicks,87,Dikembe Mutombo,False,True,placed on IL with adominal surgery
2004-03-03,Knicks,2456,Cezary Trybanski,True,False,activated from IL
2004-03-03,Magic,692,Andrew DeClercq,True,False,activated from IL
2004-03-03,Mavericks,959,Steve Nash,False,True,stomach virus (DNP)
2004-03-03,Nets,467,Jason Kidd,False,True,bruised left knee (DNP)
2004-03-03,Nets,2030,Kenyon Martin (Sr.),False,True,left knee tendinitis (DNP)
2004-03-03,Pistons,1442,Zeljko Rebraca,False,True,lower back injury (DNP)
2004-03-03,Sonics,1498,Antonio Daniels,False,True,bruised ribs (DNP)
2004-03-03,Suns,2573,Maciej Lampe,True,False,activated from IL
2004-03-03,Wizards,711,Jerry Stackhouse,False,True,sore left knee (DNP)
2004-03-04,Bucks,1730,Brian Skinner,False,True,back spasms (DNP)
2004-03-04,Bulls,2033,Marcus Fizer,False,True,placed on IL with sprained left ankle
2004-03-04,Heat,2548,Dwyane Wade,False,True,right foot injury (DNP)
2004-03-04,Heat,2254,Loren Woods,False,True,placed on IL with strained lower back
2004-03-04,Heat,902,Bimbo Coles,True,False,activated from IL
2004-03-04,Kings,2222,Gerald Wallace,False,True,sprained left foot (DNP)
2004-03-04,Lakers,2441,Jamal Sampson,False,True,surgery on right ankle (date approximate)
2004-03-04,Pistons,1888,Richard Hamilton,False,True,surgery on broken nose (DNP)
2004-03-05,Hawks,2580,Travis Hansen,False,True,right foot injury (DNP)
2004-03-05,Hornets,1714,Tractor Traylor,False,True,personal reasons (DNP)
2004-03-05,Jazz,1921,Gordan Giricek,False,True,birth of child (DNP)
2004-03-05,Knicks,2421,Frank Williams,False,True,personal reasons (DNP)
2004-03-05,Knicks,970,Othella Harrington,False,True,personal reasons (DNP)
2004-03-05,Lakers,270,Horace Grant,False,True,strained right hip flexor (DNP)
2004-03-05,Mavericks,960,Tony Delk,False,True,placed on IL with sprained left ankle
2004-03-05,Mavericks,696,Travis Best,True,False,activated from IL
2004-03-05,Nets,467,Jason Kidd,False,True,bone bruise in left knee (DNP)
2004-03-05,Pistons,1442,Zeljko Rebraca,False,True,lower back injury (DNP)
2004-03-05,Warriors,2049,Speedy Claxton,False,True,broken bone in right hand (DNP)
2004-03-05,Wizards,711,Jerry Stackhouse,False,True,ankle tendinitis (DNP)
2004-03-06,76ers,299,Glenn Robinson (Jr.),False,True,right elbow synovitis (DNP)
2004-03-06,Grizzlies,953,Lorenzen Wright,False,True,placed on IL with strained right knee
2004-03-06,Grizzlies,2415,Ryan Humphrey,True,False,activated from IL
2004-03-06,Heat,2548,Dwyane Wade,False,True,right foot injury (DNP)
2004-03-06,Jazz,1921,Gordan Giricek,False,True,birth of child (DNP)
2004-03-06,Kings,2222,Gerald Wallace,False,True,sprained left foot (DNP)
2004-03-06,Lakers,977,Kobe Bryant,False,True,sprained right shoulder (out indefinitely)
2004-03-06,Pistons,1888,Richard Hamilton,False,True,broken nose (DNP)
2004-03-07,Hornets,1714,Tractor Traylor,False,True,personal reasons (DNP)
