,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus
107,1642355,Bronny James,Bronny,1612709905,SBL,20.0,14,6,8,0.429,30.43,6.64,16.36,0.406,2.21,6.71,0.329,1.36,1.86,0.731,0.93,3.5,4.43,4.5,3.0,1.57,0.5,1.21,2.21,2.93,17.64,-1.0
108,1641803,Tristen Newton,Tristen,1612709911,IWA,23.0,25,8,17,0.32,35.82,5.64,13.48,0.418,2.4,6.52,0.368,2.28,2.92,0.781,1.56,4.92,6.48,6.8,3.76,1.68,0.36,1.04,2.32,3.96,17.56,-2.92
109,1641732,Colby Jones,Colby,1612709928,CCG,22.0,20,12,8,0.6,32.93,6.9,14.95,0.462,2.4,6.1,0.393,0.8,1.6,0.5,0.75,4.55,5.3,3.2,2.45,1.85,0.85,1.0,2.1,2.7,17.55,3.15
110,1630649,Stanley Umude,Stanley,1612709927,WIS,25.0,9,1,8,0.111,27.3,6.0,14.0,0.429,2.22,6.33,0.351,1.78,2.33,0.764,1.22,3.78,5.0,2.44,2.67,0.78,0.78,0.78,1.44,2.89,17.33,-7.44
111,1630561,David Duke Jr.,David,1612709890,AUS,25.0,35,24,11,0.686,32.39,5.74,14.0,0.41,1.83,6.11,0.3,2.37,3.4,0.697,1.34,4.4,5.74,4.2,2.51,1.57,0.46,1.0,2.97,4.51,17.31,6.23
112,1629751,Dakota Mathias,Dakota,1612709910,IMA,29.0,38,19,19,0.5,36.69,5.74,13.18,0.436,3.03,7.82,0.387,1.58,1.66,0.952,0.58,4.24,4.82,3.24,1.45,1.24,0.45,0.26,2.13,2.11,17.21,-1.21
113,1631197,Jared Rhoden,Jared,1612709920,RAP,25.0,24,13,11,0.542,30.25,6.88,13.92,0.494,1.88,5.12,0.367,1.04,1.79,0.581,1.08,5.46,6.54,3.38,1.79,1.17,0.54,0.79,2.67,1.83,17.17,-1.58
114,1641712,Rayan Rupert,Rayan,1612709933,RCR,20.0,12,4,8,0.333,35.24,7.0,14.5,0.483,0.5,3.17,0.158,1.5,2.17,0.691,0.67,5.0,5.67,4.33,3.67,0.5,1.0,1.83,2.33,2.83,17.17,-9.83
115,1641936,Miles Norris,Miles,1612709915,MNE,24.0,36,17,19,0.472,30.62,6.14,13.19,0.466,3.31,8.58,0.386,0.83,1.08,0.769,1.53,3.94,5.47,1.47,1.06,1.06,0.58,0.33,2.14,1.28,17.11,2.67
116,1642262,Cody Williams,Cody,1612709903,SLC,20.0,11,5,6,0.455,30.53,5.73,15.64,0.366,1.45,5.27,0.275,2.36,3.45,0.684,1.27,2.55,3.82,2.45,2.09,1.45,0.82,1.09,3.18,3.36,17.09,-0.82
117,1642449,Tolu Smith,Tolu,1612709932,MCC,24.0,23,12,11,0.522,29.22,6.96,10.96,0.635,0.0,0.04,0.0,1.87,3.0,0.623,4.78,7.91,12.7,2.3,2.52,0.78,0.83,0.96,3.35,4.0,17.09,3.61
118,1630929,Henri Drell,Henri,1612709933,RCR,24.0,36,15,21,0.417,33.38,6.39,14.0,0.456,1.94,6.11,0.318,1.33,1.97,0.675,1.81,5.86,7.67,3.22,2.5,0.89,0.44,1.47,3.08,2.89,17.08,-0.89
119,1641734,Emoni Bates,Emoni,1612709893,CLC,21.0,18,6,12,0.333,30.89,5.89,15.78,0.373,3.28,9.56,0.343,1.22,1.72,0.709,0.61,4.83,5.44,1.89,2.72,0.39,0.39,0.72,2.17,1.78,17.06,-4.94
120,1631455,Jaden Shackelford,Jaden,1612709934,VAL,24.0,42,25,17,0.595,30.01,5.64,14.02,0.402,3.29,9.26,0.355,1.55,1.95,0.795,0.33,3.0,3.33,2.79,1.55,1.05,0.14,0.5,1.98,3.12,17.05,1.12
121,1631115,Orlando Robinson,Orlando,1612709914,STO,24.0,4,4,0,1.0,29.24,6.25,13.25,0.472,0.75,4.25,0.176,2.75,4.0,0.688,2.75,5.0,7.75,2.5,1.75,0.5,1.75,1.0,3.5,5.0,17.0,7.5
122,1641809,Drew Peterson,Drew,1612709915,MNE,25.0,20,13,7,0.65,33.28,5.65,12.9,0.438,3.2,8.3,0.386,1.55,1.75,0.886,1.25,4.95,6.2,4.5,2.75,1.4,0.2,0.4,1.5,2.0,17.0,1.8
123,1630623,Tyson Etienne,Tyson,1612709921,LIN,25.0,41,14,27,0.341,34.18,5.78,12.46,0.464,2.85,6.8,0.419,1.71,2.17,0.788,0.63,2.56,3.2,3.66,1.54,1.29,0.22,0.83,3.66,2.66,16.98,-3.39
124,1630612,Ruben Nembhard Jr.,Ruben,1612709928,CCG,25.0,33,23,10,0.697,32.38,5.91,11.27,0.524,1.0,2.48,0.403,2.55,3.03,0.842,0.88,5.09,5.97,6.27,3.3,0.79,0.21,1.12,2.03,4.3,16.97,4.06
125,1641801,Emanuel Miller,Emanuel,1612709923,WCB,24.0,36,11,25,0.306,36.07,6.31,13.58,0.465,1.44,4.44,0.324,1.81,2.36,0.767,1.89,5.81,7.69,2.17,2.0,1.28,1.14,0.86,1.97,2.69,16.89,-4.08
126,1642353,Cam Christie,Cam,1612709924,SDC,19.0,33,19,14,0.576,31.53,5.88,14.33,0.41,2.27,7.48,0.303,1.79,2.15,0.833,0.52,3.73,4.24,2.21,1.39,1.09,0.33,0.82,1.39,2.52,16.88,1.33
127,1629642,Nassir Little,Nassir,1612709904,SXF,25.0,40,22,18,0.55,34.16,6.18,12.55,0.492,1.68,4.92,0.341,1.72,2.12,0.811,1.08,5.15,6.22,2.52,2.05,0.98,1.1,1.0,2.7,2.8,16.88,2.25
128,1629643,Chuma Okeke,Chuma,1612709919,WES,26.0,40,26,14,0.65,36.93,6.02,13.42,0.449,2.65,7.38,0.359,1.32,1.88,0.702,2.0,6.38,8.38,4.7,1.78,1.55,1.45,0.72,1.52,2.2,16.88,5.58
129,1631232,Keion Brooks Jr.,Keion,1612709913,BHM,24.0,39,15,24,0.385,34.7,6.23,14.26,0.437,2.21,6.69,0.33,1.31,1.79,0.732,1.21,5.28,6.49,2.33,2.33,1.1,1.08,0.85,2.33,2.41,16.87,-5.08
130,1642266,Ja'Kobe Walter,Ja'Kobe,1612709920,RAP,20.0,6,4,2,0.667,26.02,5.67,12.0,0.472,2.5,5.5,0.455,1.83,2.67,0.685,1.33,3.0,4.33,2.67,1.67,1.0,0.17,0.67,1.5,2.17,16.83,4.33
131,1642382,Branden Carlson,Branden,1612709889,OKL,25.0,11,5,6,0.455,28.83,6.27,12.27,0.511,2.36,6.18,0.382,0.91,1.27,0.717,1.73,6.55,8.27,2.27,1.73,0.55,2.18,1.0,1.55,2.45,16.82,-3.36
132,1630762,Phillip Wheeler,Phillip,1612709918,TEX,22.0,32,12,20,0.375,29.81,6.56,13.41,0.489,1.31,3.62,0.362,1.47,2.47,0.595,1.75,3.91,5.66,1.34,2.09,1.06,0.69,1.34,2.53,3.0,16.81,-2.53
133,1642280,Trentyn Flowers,Trentyn,1612709924,SDC,20.0,32,16,16,0.5,29.82,5.59,12.0,0.466,1.56,3.91,0.399,2.31,3.12,0.74,1.12,3.59,4.72,1.78,1.78,0.47,0.41,1.06,2.03,4.06,16.81,-2.41
134,1630165,Killian Hayes,Killian,1612709921,LIN,23.0,28,9,19,0.321,33.85,6.75,14.46,0.467,1.68,4.79,0.351,0.96,1.39,0.691,0.79,4.61,5.39,7.68,3.18,2.25,0.54,0.68,2.82,2.5,16.75,-1.86
135,1631217,Moussa Diabaté,Moussa,1612709922,GBO,23.0,6,6,0,1.0,35.28,6.33,9.33,0.678,0.0,0.0,,2.0,3.0,0.667,5.33,9.33,14.67,1.67,3.0,1.67,1.0,0.67,3.33,4.0,16.67,12.67
136,1629650,Moses Brown,Moses,1612709919,WES,25.0,28,19,9,0.679,30.02,7.21,11.79,0.612,0.0,0.0,,1.32,3.0,0.44,6.07,8.75,14.82,0.86,2.18,0.96,1.46,1.0,2.64,4.79,16.64,3.36
137,1630311,Pat Spencer,Pat,1612709902,SCW,28.0,5,2,3,0.4,31.45,6.2,15.4,0.403,2.2,5.4,0.407,1.4,1.4,1.0,0.6,6.2,6.8,6.6,1.8,2.0,0.0,1.0,1.2,1.8,16.6,-2.0
138,1641766,Adama Sanogo,Adama,1612709923,WCB,23.0,22,7,15,0.318,28.12,6.59,11.82,0.558,0.32,0.91,0.352,2.0,2.59,0.772,4.91,5.95,10.86,1.41,2.09,0.77,1.41,1.14,3.23,3.41,16.59,0.18
139,1630811,Keaton Wallace,Keaton,1612709929,CPS,26.0,19,12,7,0.632,33.71,6.16,13.79,0.447,2.89,7.68,0.376,0.89,1.32,0.674,0.53,4.79,5.32,6.53,2.74,1.79,0.47,0.37,2.05,2.0,16.58,4.0
